network,content_id,genre_id,weekday_id,stratified_hour_id,y,n,leave_out_set
0,2,5,6,5,21,223,0
0,36,5,6,5,42,596,0
0,2,5,6,5,59,736,0
0,42,2,6,5,47,704,0
0,20,5,6,5,46,717,0
0,48,2,6,5,58,641,0
0,46,7,0,5,85,849,0
0,25,7,0,5,29,242,0
0,58,2,1,5,91,475,0
0,59,2,1,5,66,410,0
0,55,7,1,5,58,549,0
0,61,7,2,5,122,736,0
0,47,7,2,5,228,1892,0
0,25,7,3,5,115,694,0
0,41,7,3,5,83,512,0
0,43,10,4,5,103,680,0
0,19,3,4,5,64,362,0
0,37,5,5,3,12,120,0
0,37,5,5,3,9,80,0
0,7,13,6,0,17,234,0
0,7,13,6,0,51,822,0
0,12,13,6,0,51,822,0
0,14,13,6,0,51,822,0
0,13,13,6,1,51,822,0
0,10,14,6,1,336,4504,0
0,2,5,6,5,16,175,0
0,36,5,6,5,38,479,0
0,2,5,6,5,46,492,0
0,42,2,6,5,46,695,0
0,20,5,6,5,43,746,0
0,48,2,6,5,53,610,0
0,46,7,0,5,76,825,0
0,56,7,0,5,57,436,0
0,58,2,1,5,83,474,0
0,59,2,1,5,67,401,0
0,55,7,1,5,55,581,0
0,61,7,2,5,141,978,0
0,47,7,2,5,244,1932,0
0,25,7,3,5,108,648,0
0,41,7,3,5,87,518,0
0,43,10,4,5,102,646,0
0,19,3,4,5,57,368,0
0,37,14,5,3,119,1316,0
0,37,5,5,3,13,129,0
0,7,13,6,0,26,263,0
0,7,13,6,0,74,878,0
0,9,14,6,0,310,3896,0
0,14,13,6,0,74,878,0
0,13,14,6,1,310,3896,0
0,12,14,6,1,443,5118,0
0,10,13,6,5,146,1444,0
0,2,5,6,5,76,942,0
0,42,2,6,5,64,805,0
0,20,5,6,5,53,758,0
0,48,2,6,5,47,666,0
0,46,7,0,5,82,812,0
0,56,7,0,5,39,317,0
0,58,2,1,5,65,410,0
0,59,2,1,5,56,380,0
0,55,7,1,5,53,541,0
0,61,7,2,5,133,776,0
0,47,7,2,5,207,1565,0
0,7,13,3,0,41,410,0
0,7,13,3,0,92,1113,0
0,14,13,3,0,92,1147,0
0,12,14,3,0,365,4442,0
0,13,13,3,1,199,2247,0
0,4,8,3,5,55,413,0
0,43,10,4,5,89,617,0
0,19,3,4,5,32,303,0
0,37,13,5,3,0,0,0
0,37,5,5,3,18,160,0
0,7,13,6,0,24,263,0
0,7,13,6,0,52,817,0
0,12,13,6,0,52,817,0
0,14,13,6,0,52,817,0
0,13,13,6,1,52,817,0
0,10,14,6,1,324,4274,0
0,4,0,6,5,24,238,0
0,2,5,6,5,39,389,0
0,4,5,6,5,36,339,0
0,20,5,6,5,27,327,0
0,48,2,6,5,25,254,0
0,46,7,0,5,94,860,0
0,56,7,0,5,57,360,0
0,58,2,1,5,65,411,0
0,59,2,1,5,59,365,0
0,55,7,1,5,61,572,0
0,61,7,2,5,137,939,0
0,47,7,2,5,240,1876,0
0,25,7,3,5,65,304,0
0,25,7,3,5,59,286,0
0,43,10,4,5,89,592,0
0,19,3,4,5,33,326,0
0,7,13,6,0,33,342,0
0,14,13,6,0,66,875,0
0,9,14,6,0,297,4006,0
0,13,14,6,1,297,4006,0
0,12,14,6,1,430,4988,0
0,11,14,6,1,430,4988,0
0,10,14,6,5,430,4988,0
0,2,5,6,5,74,930,0
0,42,2,6,5,72,867,0
0,20,5,6,5,63,829,0
0,48,5,6,5,63,829,0
0,4,8,0,5,81,540,0
0,55,7,1,5,85,777,0
0,47,7,2,5,94,521,0
0,4,8,2,5,115,677,0
0,25,7,3,5,93,585,0
0,25,7,3,5,97,554,0
0,43,10,4,5,95,598,0
0,19,3,4,5,47,315,0
0,46,7,5,5,12,112,0
0,61,7,5,5,23,178,0
0,37,5,5,3,17,155,0
0,37,5,5,3,4,80,0
0,7,13,6,0,22,213,0
0,7,13,6,0,80,893,0
0,9,14,6,0,289,3693,0
0,14,13,6,0,80,893,0
0,12,14,6,1,400,4736,0
0,10,13,6,5,120,1315,0
0,13,14,6,5,400,4736,0
0,2,5,6,5,76,942,0
0,42,2,6,5,51,775,0
0,20,5,6,5,53,846,0
0,48,2,6,5,74,838,0
0,46,7,0,5,29,225,0
0,25,7,0,5,37,228,0
0,58,2,1,5,35,237,0
0,59,2,1,5,29,175,0
0,58,2,1,5,30,189,0
0,59,2,1,5,37,196,0
0,47,7,2,5,71,398,0
0,61,7,2,5,62,326,0
0,4,8,3,5,47,268,0
0,19,3,3,5,44,281,0
0,43,10,4,5,86,598,0
0,19,3,4,5,32,296,0
0,37,5,5,3,18,134,0
0,37,5,5,3,12,80,0
0,7,13,6,0,17,270,0
0,7,13,6,0,65,822,0
0,12,13,6,0,65,822,0
0,14,13,6,0,65,822,0
0,13,13,6,1,65,822,0
0,10,14,6,1,383,4954,0
0,4,0,6,5,155,1309,0
0,46,7,0,5,41,280,0
0,25,7,0,5,46,256,0
0,2,5,1,5,22,275,0
0,4,5,1,5,31,295,0
0,4,8,1,5,35,308,0
0,47,7,2,5,34,258,0
0,61,7,2,5,37,217,0
0,4,8,3,5,41,314,0
0,43,10,4,5,31,214,0
0,4,8,4,5,31,187,0
0,25,7,5,5,23,149,0
0,41,7,5,5,17,118,0
0,37,5,5,3,9,111,0
0,37,5,5,3,8,89,0
0,7,13,6,0,31,250,0
0,7,13,6,0,72,762,0
0,14,13,6,0,72,762,0
0,9,14,6,0,253,3220,0
0,13,14,6,1,253,3220,0
0,12,14,6,1,392,4515,0
0,10,14,6,5,392,4515,0
0,2,5,6,5,56,651,0
0,42,2,6,5,34,399,0
0,20,5,6,5,31,377,0
0,48,2,6,5,46,309,0
0,46,7,0,5,42,331,0
0,25,7,0,5,58,406,0
0,38,2,1,5,67,393,0
0,58,2,1,5,45,335,0
0,38,2,1,5,33,324,0
0,59,2,1,5,34,303,0
0,47,7,2,5,82,557,0
0,61,7,2,5,51,376,0
0,4,8,3,5,128,1024,0
0,5,8,3,3,244,2039,0
0,43,10,4,5,77,530,0
0,43,10,4,5,68,463,0
0,46,7,5,5,20,216,0
0,61,7,5,5,39,322,0
0,37,5,5,3,32,269,0
0,37,5,5,3,11,139,0
0,7,13,6,0,28,316,0
0,7,13,6,0,117,1266,0
0,9,14,6,0,487,5277,0
0,14,13,6,0,117,1266,0
0,13,14,6,1,487,5277,0
0,12,14,6,1,619,7013,0
0,10,13,6,5,165,1646,0
0,2,5,6,5,116,1308,0
0,60,2,6,5,63,695,0
0,20,5,6,5,74,1160,0
0,65,5,6,5,58,678,0
0,4,8,0,5,148,1242,0
0,38,2,1,5,89,1074,0
0,58,2,1,5,96,700,0
0,42,2,1,5,77,897,0
0,59,2,1,5,78,660,0
0,22,8,2,5,432,2850,0
0,22,8,3,5,410,2600,0
0,43,10,4,5,208,1445,0
0,60,2,5,5,21,209,0
0,65,5,5,5,15,157,0
0,61,7,5,5,18,205,0
0,37,5,5,3,46,345,0
0,37,5,5,3,18,160,0
0,7,13,6,1,316,3600,0
0,14,13,6,1,316,3600,0
0,12,14,6,1,947,9914,0
0,13,14,6,5,947,9914,0
0,2,14,6,5,947,9914,0
0,60,5,6,5,157,2109,0
0,20,2,6,5,104,1325,0
0,65,5,6,5,97,1327,0
0,43,10,0,5,134,1052,0
0,38,2,1,5,85,1081,0
0,58,2,1,5,109,728,0
0,4,9,1,5,0,0,0
0,22,8,2,5,326,2041,0
0,62,7,2,5,130,869,0
0,22,8,3,5,402,2354,0
0,43,10,4,5,162,1083,0
0,23,10,4,5,153,1017,0
0,23,10,5,5,47,317,0
0,62,7,5,5,36,249,0
0,37,5,5,3,30,220,0
0,37,5,5,3,12,153,0
0,7,13,6,0,54,526,0
0,7,13,6,0,185,2044,0
0,12,14,6,0,781,8779,0
0,14,13,6,0,247,2749,0
0,13,14,6,1,781,8779,0
0,10,14,6,1,781,8779,0
0,2,5,6,5,39,516,0
0,36,5,6,5,53,722,0
0,2,5,6,5,80,1228,0
0,60,2,6,5,48,717,0
0,20,5,6,5,66,1227,0
0,65,5,6,5,62,888,0
0,34,10,0,5,192,1513,0
0,38,2,1,5,85,1027,0
0,58,2,1,5,99,647,0
0,42,2,1,5,87,962,0
0,59,2,1,5,107,674,0
0,22,8,2,5,317,1987,0
0,62,7,2,5,123,795,0
0,22,8,3,5,391,2462,0
0,43,10,4,5,180,1226,0
0,23,10,4,5,167,1113,0
0,37,5,5,3,32,260,0
0,37,5,5,3,16,160,0
0,7,13,6,1,97,911,0
0,12,14,6,1,1226,13011,0
0,14,13,6,1,97,911,0
0,13,14,6,5,1226,13011,0
0,10,14,6,5,1226,13011,0
0,6,7,6,3,480,4652,0
0,6,7,0,5,358,2652,0
0,57,7,0,5,265,1783,0
0,38,2,1,5,98,1044,0
0,58,2,1,5,95,727,0
0,42,2,1,5,74,878,0
0,59,2,1,5,77,627,0
0,22,8,2,5,332,1975,0
0,23,10,2,5,171,1251,0
0,22,8,3,5,384,2346,0
0,43,10,4,5,179,1229,0
0,62,7,4,5,94,672,0
0,37,5,5,3,24,258,0
0,37,5,5,3,12,175,0
0,4,6,6,5,582,4248,0
0,6,7,0,5,325,2375,0
0,57,7,0,5,225,1604,0
0,38,2,1,5,79,1087,0
0,58,2,1,5,90,682,0
0,42,2,1,5,73,875,0
0,59,2,1,5,80,583,0
0,22,8,2,5,332,1835,0
0,23,10,2,5,188,1236,0
0,22,8,3,5,370,2252,0
0,41,7,4,5,131,846,0
0,62,7,4,5,84,580,0
0,6,7,5,5,57,394,0
0,57,7,5,5,54,331,0
0,37,5,5,3,40,258,0
0,37,5,5,3,19,134,0
0,2,5,6,5,28,244,0
0,36,5,6,5,27,228,0
0,2,5,6,5,31,312,0
0,60,2,6,5,18,168,0
0,20,5,6,5,30,300,0
0,65,5,6,5,29,244,0
0,6,7,0,5,280,2098,0
0,57,7,0,5,207,1398,0
0,38,2,1,5,90,1019,0
0,58,2,1,5,90,660,0
0,42,2,1,5,66,869,0
0,59,2,1,5,69,612,0
0,22,8,2,5,338,1845,0
0,23,10,2,5,187,1137,0
0,22,8,3,5,380,2159,0
0,41,7,4,5,125,823,0
0,62,7,4,5,89,557,0
0,26,14,5,5,107,913,0
0,37,5,5,3,23,278,0
0,37,5,5,3,10,149,0
0,26,14,6,0,79,598,0
0,2,5,6,5,40,535,0
0,36,5,6,5,55,663,0
0,2,5,6,5,66,881,0
0,60,2,6,5,45,488,0
0,20,5,6,5,69,1015,0
0,65,5,6,5,52,490,0
0,6,7,0,5,259,2007,0
0,57,7,0,5,200,1334,0
0,38,2,1,5,92,968,0
0,58,2,1,5,89,607,0
0,42,2,1,5,73,782,0
0,59,2,1,5,89,496,0
0,22,8,2,5,314,1725,0
0,23,10,2,5,183,1120,0
0,22,8,3,5,397,2182,0
0,41,7,4,5,131,811,0
0,62,7,4,5,81,582,0
0,61,7,5,5,52,254,0
0,26,14,5,5,41,275,0
0,37,5,5,3,25,240,0
0,37,5,5,3,4,105,0
0,26,14,6,0,275,2241,0
0,26,14,6,0,275,2241,0
0,26,14,6,0,275,2241,0
0,2,5,6,5,53,477,0
0,26,5,6,5,53,477,0
0,26,5,6,5,53,477,0
0,36,5,6,5,68,716,0
0,2,5,6,5,81,971,0
0,60,2,6,5,50,526,0
0,20,5,6,5,84,1098,0
0,65,5,6,5,49,504,0
0,6,7,0,5,247,1930,0
0,57,7,0,5,211,1422,0
0,38,2,1,5,88,981,0
0,58,2,1,5,86,568,0
0,42,2,1,5,72,810,0
0,59,2,1,5,71,496,0
0,22,8,2,5,296,1728,0
0,23,10,2,5,182,1141,0
0,22,8,3,5,411,2127,0
0,41,7,4,5,115,764,0
0,62,7,4,5,77,544,0
0,61,7,5,5,53,283,0
0,57,7,5,5,39,242,0
0,37,5,5,3,32,212,0
0,37,5,5,3,13,107,0
0,27,13,6,0,67,439,0
0,28,13,6,0,67,439,0
0,21,14,6,0,171,1365,0
0,29,14,6,1,171,1365,0
0,32,14,6,1,171,1365,0
0,2,5,6,5,46,451,0
0,36,5,6,5,42,439,0
0,2,5,6,5,50,567,0
0,60,2,6,5,38,321,0
0,20,5,6,5,56,532,0
0,65,5,6,5,40,333,0
0,46,7,0,5,199,1669,0
0,57,7,0,5,155,1149,0
0,38,2,1,5,81,985,0
0,58,2,1,5,86,579,0
0,42,2,1,5,71,773,0
0,59,2,1,5,77,524,0
0,61,7,2,5,217,1123,0
0,23,10,2,5,216,1337,0
0,22,8,3,5,384,2216,0
0,41,7,4,5,125,814,0
0,62,7,4,5,113,638,0
0,61,7,5,5,37,236,0
0,57,7,5,5,45,284,0
0,37,5,5,3,32,230,0
0,37,5,5,3,10,113,0
0,27,13,6,1,74,577,0
0,28,13,6,1,74,577,0
0,21,14,6,1,177,1480,0
0,21,13,6,1,74,577,0
0,29,14,6,1,177,1480,0
0,32,14,6,1,177,1480,0
0,65,13,6,5,73,604,0
0,36,5,6,5,62,791,0
0,2,5,6,5,68,932,0
0,60,2,6,5,55,518,0
0,20,5,6,5,83,1146,0
0,48,2,6,5,78,917,0
0,46,7,0,5,155,1356,0
0,57,7,0,5,179,1286,0
0,38,2,1,5,91,981,0
0,58,2,1,5,85,600,0
0,42,2,1,5,54,389,0
0,59,2,1,5,52,341,0
0,61,7,2,5,152,936,0
0,23,10,2,5,221,1405,0
0,22,8,3,5,365,2045,0
0,41,7,4,5,114,768,0
0,62,7,4,5,71,521,0
0,27,13,5,0,18,179,0
0,50,14,5,0,46,409,0
0,32,14,5,1,46,409,0
0,61,7,5,5,47,279,0
0,57,7,5,5,39,266,0
0,66,3,5,3,48,287,0
0,60,2,5,3,22,152,0
0,27,13,6,1,63,522,0
0,28,13,6,1,63,522,0
0,21,14,6,1,169,1360,0
0,29,14,6,1,169,1360,0
0,32,14,6,1,169,1360,0
0,65,5,6,5,51,443,0
0,36,5,6,5,62,690,0
0,2,5,6,5,73,904,0
0,60,2,6,5,50,463,0
0,20,5,6,5,82,1108,0
0,48,2,6,5,86,996,0
0,46,7,0,5,163,1327,0
0,57,7,0,5,146,1132,0
0,38,2,1,5,85,904,0
0,58,2,1,5,61,410,0
0,42,2,1,5,64,782,0
0,59,2,1,5,64,499,0
0,61,7,2,5,166,847,0
0,23,10,2,5,204,1281,0
0,22,8,3,5,383,2049,0
0,41,7,4,5,123,735,0
0,62,7,4,5,77,485,0
0,61,7,5,5,44,280,0
0,57,7,5,5,43,262,0
0,66,3,5,3,36,294,0
0,60,2,5,3,11,129,0
0,27,13,6,1,78,585,0
0,28,13,6,1,78,585,0
0,21,14,6,1,180,1329,0
0,29,14,6,1,180,1329,0
0,32,14,6,1,180,1329,0
0,2,5,6,5,74,586,0
0,4,5,6,5,57,506,0
0,4,6,6,5,285,1562,0
0,46,7,0,5,145,1153,0
0,57,7,0,5,147,1131,0
0,38,2,1,5,62,834,0
0,58,2,1,5,44,345,0
0,42,2,1,5,51,382,0
0,59,2,1,5,46,358,0
0,61,7,2,5,172,936,0
0,23,10,2,5,227,1347,0
0,22,8,3,5,372,1918,0
0,41,7,4,5,101,671,0
0,62,7,4,5,92,591,0
0,61,7,5,5,37,245,0
0,57,7,5,5,29,215,0
0,66,3,5,3,45,282,0
0,60,2,5,3,20,133,0
0,4,6,6,5,129,927,0
0,61,7,2,5,205,1379,0
0,47,7,2,5,352,2657,0
0,25,7,3,5,137,914,0
0,64,10,3,5,76,641,0
0,1,6,4,5,80,478,0
0,50,14,5,0,46,382,0
0,32,14,5,1,46,382,0
0,66,3,5,3,33,249,0
0,60,2,5,3,16,128,0
0,65,5,6,5,33,325,0
0,2,5,6,5,30,394,0
0,2,5,6,5,67,817,0
0,36,5,6,5,51,734,0
0,20,5,6,5,72,1024,0
0,48,2,6,5,66,793,0
0,46,7,0,5,148,1191,0
0,63,7,0,5,92,585,0
0,67,10,1,5,75,452,0
0,61,7,2,5,244,1530,0
0,47,7,2,5,368,2734,0
0,25,7,3,5,159,919,0
0,64,10,3,5,68,568,0
0,1,6,4,5,108,743,0
0,15,14,5,5,86,862,0
0,17,14,5,3,86,862,0
0,66,3,5,3,21,172,0
0,60,2,5,3,10,101,0
0,65,5,6,5,23,278,0
0,2,5,6,5,22,353,0
0,2,5,6,5,53,768,0
0,36,5,6,5,55,679,0
0,20,5,6,5,74,990,0
0,36,5,6,5,51,665,0
0,46,7,0,5,124,1095,0
0,63,7,0,5,73,458,0
0,39,10,1,5,97,690,0
0,67,10,1,5,51,413,0
0,61,7,2,5,145,879,0
0,44,7,2,5,147,983,0
0,25,7,3,5,129,881,0
0,64,10,3,5,136,891,0
0,61,10,4,5,31,270,0
0,15,14,5,5,86,823,0
0,17,14,5,3,86,823,0
0,66,3,5,3,19,210,0
0,59,2,5,3,9,112,0
0,27,13,6,1,60,492,0
0,28,13,6,1,60,492,0
0,21,14,6,1,207,1595,0
0,29,14,6,5,207,1595,0
0,32,13,6,3,110,844,0
0,24,8,0,5,131,946,0
0,63,7,0,5,73,471,0
0,39,10,1,5,93,682,0
0,67,10,1,5,62,465,0
0,34,10,2,5,161,1030,0
0,44,7,2,5,126,939,0
0,25,7,3,5,131,895,0
0,64,10,3,5,131,941,0
0,34,10,4,5,55,361,0
0,27,13,5,0,17,133,0
0,50,14,5,0,36,314,0
0,32,14,5,1,48,426,0
0,15,14,5,5,89,911,0
0,17,14,5,3,89,911,0
0,66,3,5,3,28,194,0
0,59,2,5,3,17,104,0
0,4,0,6,5,214,1693,0
0,24,8,0,5,136,959,0
0,63,7,0,5,113,612,0
0,39,10,1,5,89,645,0
0,67,10,1,5,66,435,0
0,34,10,2,5,145,1061,0
0,44,7,2,5,134,822,0
0,15,14,5,5,100,936,0
0,17,14,5,3,100,936,0
0,66,3,5,3,20,218,0
0,59,2,5,3,9,95,0
0,60,2,6,5,22,224,0
0,60,2,6,5,18,199,0
0,2,5,6,5,28,369,0
0,42,2,6,5,25,297,0
0,20,5,6,5,30,425,0
0,48,2,6,5,37,330,0
0,24,8,0,5,135,855,0
0,63,7,0,5,76,468,0
0,39,10,1,5,91,678,0
0,67,10,1,5,66,473,0
0,34,10,2,5,169,1082,0
0,44,7,2,5,132,783,0
0,25,7,3,5,107,758,0
0,53,10,3,5,63,527,0
0,34,10,4,5,44,305,0
0,15,14,5,5,116,1051,0
0,17,14,5,3,116,1051,0
0,66,3,5,3,20,154,0
0,59,2,5,3,21,137,0
0,2,14,6,5,180,2141,0
0,2,14,6,5,180,2141,0
0,42,13,6,5,38,420,0
0,20,2,6,5,19,331,0
0,48,5,6,5,29,335,0
0,24,8,0,5,124,831,0
0,63,7,0,5,81,428,0
0,39,10,1,5,96,739,0
0,67,10,1,5,51,447,0
0,34,10,2,5,131,987,0
0,44,7,2,5,106,738,0
0,25,7,3,5,132,867,0
0,53,10,3,5,77,521,0
0,61,7,4,5,40,335,0
0,34,10,4,5,46,353,0
0,15,14,5,5,89,798,0
0,17,14,5,3,89,798,0
0,66,3,5,3,28,214,0
0,59,2,5,3,14,109,0
0,60,2,6,5,25,219,0
0,36,5,6,5,28,249,0
0,2,5,6,5,27,378,0
0,42,2,6,5,18,285,0
0,20,5,6,5,25,394,0
0,48,2,6,5,42,318,0
0,24,8,0,5,125,791,0
0,63,7,0,5,78,467,0
0,39,10,1,5,122,750,0
0,67,10,1,5,56,423,0
0,34,10,2,5,131,1050,0
0,44,7,2,5,103,754,0
0,25,7,3,5,69,365,0
0,53,10,3,5,67,457,0
0,53,10,4,5,32,288,0
0,34,10,4,5,54,339,0
0,15,14,5,5,83,754,0
0,17,14,5,3,83,754,0
0,66,3,5,3,17,156,0
0,59,2,5,3,13,106,0
0,2,5,6,5,23,224,0
0,36,5,6,5,29,236,0
0,2,5,6,5,26,292,0
0,42,2,6,5,19,244,0
0,20,5,6,5,25,355,0
0,48,2,6,5,19,246,0
0,24,8,0,5,50,368,0
0,63,7,0,5,62,374,0
0,39,10,1,5,73,489,0
0,67,10,1,5,47,316,0
0,34,10,2,5,137,1038,0
0,44,7,2,5,123,811,0
0,25,7,3,5,80,501,0
0,53,10,3,5,64,443,0
0,61,7,4,5,57,337,0
0,34,10,4,5,57,399,0
0,15,14,5,5,94,758,0
0,66,3,5,3,40,215,0
0,59,2,5,3,19,104,0
0,2,14,6,5,66,549,0
0,36,14,6,5,66,549,0
0,2,14,6,5,66,549,0
0,42,2,6,5,26,253,0
0,20,5,6,5,34,403,0
0,48,2,6,5,39,297,0
0,24,8,0,5,139,971,0
0,16,13,1,5,94,825,0
0,15,14,1,5,300,2905,0
0,18,14,1,3,300,2905,0
0,34,10,2,5,144,990,0
0,44,7,2,5,127,820,0
0,25,7,3,5,117,841,0
0,53,10,3,5,67,471,0
0,61,7,4,5,53,293,0
0,34,10,4,5,42,310,0
0,53,10,5,3,19,161,0
0,2,5,6,5,19,263,0
0,36,5,6,5,20,280,0
0,2,5,6,5,24,343,0
0,42,2,6,5,22,260,0
0,20,5,6,5,36,407,0
0,48,2,6,5,38,317,0
0,24,8,0,5,144,1001,0
0,39,10,1,5,98,734,0
0,67,10,1,5,90,649,0
0,34,10,2,5,136,1019,0
0,44,7,2,5,128,771,0
0,25,7,3,5,112,824,0
0,53,10,3,5,50,395,0
0,61,7,4,5,52,335,0
0,34,10,4,5,67,379,0
0,53,10,5,3,27,179,0
0,2,5,6,5,32,275,0
0,36,5,6,5,33,298,0
0,2,5,6,5,44,399,0
0,42,2,6,5,26,280,0
0,20,5,6,5,25,409,0
0,48,2,6,5,31,361,0
0,24,8,0,5,163,955,0
0,39,10,1,5,96,733,0
0,67,10,1,5,58,419,0
0,34,10,2,5,128,937,0
0,44,7,2,5,120,759,0
0,53,10,3,5,67,487,0
0,53,10,3,5,58,433,0
0,25,7,4,5,47,332,0
0,34,10,4,5,43,333,0
0,4,4,5,5,36,343,0
0,53,10,5,3,31,198,0
0,2,5,6,5,23,287,0
0,36,5,6,5,14,278,0
0,4,0,6,5,93,740,0
0,24,8,0,5,126,930,0
0,67,10,1,5,65,396,0
0,67,10,1,5,58,385,0
0,34,10,2,5,123,960,0
0,34,10,2,5,155,1032,0
0,53,10,3,5,76,491,0
0,53,10,3,5,80,548,0
0,34,10,4,5,40,316,0
0,34,10,4,5,51,364,0
0,53,10,5,3,23,145,0
0,2,14,6,5,58,502,0
0,36,14,6,5,58,502,0
0,2,5,6,5,24,284,0
0,42,2,6,5,17,223,0
0,20,5,6,5,30,316,0
0,48,2,6,5,21,219,0
0,24,8,0,5,86,567,0
0,42,2,1,5,26,244,0
0,38,2,1,5,32,204,0
0,57,7,1,5,47,296,0
0,34,10,2,5,64,458,0
0,34,10,2,5,72,462,0
0,61,7,3,5,39,311,0
0,25,7,3,5,46,326,0
0,53,10,5,3,21,172,0
0,2,5,6,5,32,263,0
0,36,5,6,5,26,269,0
0,2,5,6,5,32,343,0
0,42,2,6,5,32,275,0
0,20,5,6,5,38,399,0
0,48,2,6,5,27,286,0
0,61,7,3,5,54,363,0
0,25,7,3,5,56,359,0
0,34,10,4,5,61,348,0
0,34,10,4,5,53,350,0
0,53,10,5,3,28,164,0
0,2,5,6,5,28,297,0
0,36,5,6,5,22,297,0
0,2,5,6,5,31,382,0
0,42,2,6,5,32,319,0
0,20,5,6,5,32,400,0
0,48,2,6,5,26,295,0
0,24,8,0,5,150,1017,0
0,42,2,1,5,37,328,0
0,38,2,1,5,34,252,0
0,57,7,1,5,49,327,0
0,34,10,2,5,155,1110,0
0,34,10,2,5,159,1110,0
0,61,7,3,5,72,391,0
0,25,7,3,5,77,401,0
0,34,10,4,5,67,430,0
0,34,10,4,5,78,461,0
0,53,10,5,3,30,234,0
0,2,5,6,5,69,737,0
0,2,5,6,5,45,604,0
0,42,2,6,5,40,459,0
0,20,5,6,5,37,531,0
0,48,2,6,5,35,380,0
0,24,8,0,5,165,975,0
0,42,2,1,5,49,319,0
0,38,2,1,5,32,250,0
0,57,7,1,5,73,437,0
0,34,10,2,5,154,1128,0
0,34,10,2,5,157,1141,0
0,61,7,3,5,63,400,0
0,25,7,3,5,69,412,0
0,34,10,4,5,84,490,0
0,34,10,4,5,77,504,0
0,53,10,5,3,31,223,0
0,2,5,6,5,21,257,0
0,36,5,6,5,25,266,0
0,2,5,6,5,34,338,0
0,42,2,6,5,29,295,0
0,20,5,6,5,29,366,0
0,48,2,6,5,24,299,0
0,24,8,0,5,114,810,0
0,42,2,1,5,46,353,0
0,38,2,1,5,36,284,0
0,57,7,1,5,79,421,0
0,34,10,2,5,161,1142,0
0,34,10,2,5,172,1193,0
0,61,7,3,5,82,464,0
0,25,7,3,5,78,441,0
0,34,10,4,5,48,408,0
0,15,14,5,0,45,497,0
0,53,10,5,3,16,136,0
0,14,13,6,0,128,1600,0
0,13,14,6,1,483,6560,0
0,10,14,6,5,690,8375,0
0,2,5,6,5,68,832,0
0,20,5,6,5,65,781,0
0,48,2,6,5,47,534,0
0,24,8,0,5,147,935,0
0,42,2,1,5,46,327,0
0,38,2,1,5,35,284,0
0,57,7,1,5,55,391,0
0,34,10,2,5,153,1164,0
0,34,10,2,5,172,1247,0
0,61,7,3,5,82,524,0
0,25,7,3,5,76,462,0
0,34,10,4,5,50,432,0
0,34,10,4,5,64,466,0
0,15,14,5,0,59,560,0
0,53,10,5,3,43,290,0
0,12,13,6,0,120,1377,0
0,14,13,6,0,120,1377,0
0,13,13,6,1,120,1377,0
0,10,14,6,1,567,7178,0
0,36,5,6,5,27,265,0
0,36,5,6,5,48,544,0
0,2,5,6,5,40,538,0
0,2,5,6,5,39,509,0
0,20,5,6,5,46,566,0
0,48,2,6,5,46,430,0
0,46,7,0,5,162,1339,0
0,57,7,0,5,160,1145,0
0,42,2,1,5,78,868,0
0,38,2,1,5,70,910,0
0,55,7,1,5,110,985,0
0,69,7,2,5,295,2162,0
0,47,7,2,5,376,2902,0
0,61,7,3,5,142,802,0
0,68,7,3,5,166,1145,0
0,23,10,4,5,164,1185,0
0,15,14,5,0,66,599,0
0,12,13,6,0,104,1302,0
0,14,13,6,0,104,1302,0
0,13,13,6,1,104,1302,0
0,10,14,6,1,544,7017,0
0,36,5,6,5,60,787,0
0,2,5,6,5,72,990,0
0,70,5,6,5,66,794,0
0,20,5,6,5,69,1109,0
0,48,2,6,5,74,836,0
0,46,7,0,5,146,1261,1
0,42,2,1,5,89,876,1
0,38,2,1,5,73,865,1
0,55,7,1,5,78,714,1
0,47,7,2,5,338,2702,1
0,61,7,3,5,149,867,1
0,68,7,3,5,166,1051,1
0,23,10,4,5,131,980,1
0,15,14,5,0,48,521,1
0,14,13,6,0,95,1022,1
0,13,14,6,5,654,7698,1
0,10,14,6,5,654,7698,1
0,2,5,6,5,122,1646,1
0,20,5,6,5,79,1275,1
0,48,2,6,5,63,880,1
0,46,7,0,5,121,1089,1
0,57,7,0,5,175,1136,1
0,42,2,1,5,93,850,1
0,38,2,1,5,77,903,1
0,47,7,2,5,356,2525,1
0,61,7,3,5,143,829,1
0,68,7,3,5,155,999,1
0,23,10,4,5,139,867,1
0,0,7,4,5,137,712,1
0,23,10,5,3,23,195,1
0,7,13,6,0,37,403,1
0,7,13,6,0,89,1049,1
0,14,13,6,0,89,1049,1
0,12,13,6,0,89,1049,1
0,13,13,6,1,89,1049,1
0,10,14,6,1,470,6099,1
0,2,5,6,5,69,919,1
0,36,5,6,5,54,879,1
0,2,5,6,5,69,973,1
0,70,5,6,5,44,587,1
0,0,9,6,5,0,0,1
0,46,7,0,5,154,1215,1
0,57,7,0,5,152,1081,1
0,42,2,1,5,75,855,1
0,38,2,1,5,70,851,1
0,55,7,1,5,100,724,1
0,69,7,2,5,270,1872,1
0,47,7,2,5,314,2443,1
0,61,7,3,5,126,725,1
0,68,7,3,5,113,762,1
0,23,10,4,5,135,919,1
0,0,7,4,5,105,698,1
0,17,14,5,5,0,0,1
0,69,7,5,5,51,329,1
